Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Wetbulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),EMS:currentDayOfMonth [](TimeStep),EMS:currentDayOfWeek [](TimeStep),EMS:currentTimeOfDay [](TimeStep),EMS:currentHoliday [](TimeStep),BASEMENT:Zone Air Temperature [C](TimeStep),CORE_BOTTOM:Zone Air Temperature [C](TimeStep),CORE_MID:Zone Air Temperature [C](TimeStep),CORE_TOP:Zone Air Temperature [C](TimeStep),GROUNDFLOOR_PLENUM:Zone Air Temperature [C](TimeStep),MIDFLOOR_PLENUM:Zone Air Temperature [C](TimeStep),PERIMETER_BOT_ZN_1:Zone Air Temperature [C](TimeStep),PERIMETER_BOT_ZN_2:Zone Air Temperature [C](TimeStep),PERIMETER_BOT_ZN_3:Zone Air Temperature [C](TimeStep),PERIMETER_BOT_ZN_4:Zone Air Temperature [C](TimeStep),PERIMETER_MID_ZN_1:Zone Air Temperature [C](TimeStep),PERIMETER_MID_ZN_2:Zone Air Temperature [C](TimeStep),PERIMETER_MID_ZN_3:Zone Air Temperature [C](TimeStep),PERIMETER_MID_ZN_4:Zone Air Temperature [C](TimeStep),PERIMETER_TOP_ZN_1:Zone Air Temperature [C](TimeStep),PERIMETER_TOP_ZN_2:Zone Air Temperature [C](TimeStep),PERIMETER_TOP_ZN_3:Zone Air Temperature [C](TimeStep),PERIMETER_TOP_ZN_4:Zone Air Temperature [C](TimeStep),TOPFLOOR_PLENUM:Zone Air Temperature [C](TimeStep),Whole Building:Facility Total Building Electric Demand Power [W](TimeStep),Whole Building:Facility Total HVAC Electric Demand Power [W](TimeStep),Whole Building:Facility Total Electric Demand Power [W](TimeStep),HTGSETP_SCH:Schedule Value [](TimeStep),HW-LOOP-TEMP-SCHEDULE:Schedule Value [](TimeStep),CW-LOOP-TEMP-SCHEDULE:Schedule Value [](TimeStep),CLGSETP_SCH:Schedule Value [](TimeStep),BLDG_LIGHT_SCH:Schedule Value [](TimeStep),COOLSYS1 CHILLER 1:Chiller Evaporator Outlet Temperature [C](TimeStep),COOLSYS1 CHILLER 2:Chiller Evaporator Outlet Temperature [C](TimeStep),HEATSYS1 BOILER:Boiler Outlet Temperature [C](TimeStep) 
 07/01  11:35:00,18.0333333333333,15.1811451496761,74.5833333333333,8.95,20.,1.,5.,11.5833333333333,0.0,25.2909854546902,25.8943963313967,26.1150442566605,25.3397484309216,25.5114517161923,25.4447083940906,25.6228846892477,23.9281295481226,25.4830549636967,22.759375493561,25.3566029303807,23.8313346208842,25.3057722103703,22.208958781924,24.9640736921797,23.6694387217291,24.7603931457569,21.8528300553338,24.7685448038452,784277.499429416,226557.084978923,1010834.58440834,21.,82.2,6.7,26.7,0.7,6.7,6.7,61.0667841564287 
 07/01  11:40:00,18.0666666666667,15.2216662441361,74.6666666666667,8.9,20.,1.,5.,11.6666666666667,0.0,25.288605702635,25.8932600727921,26.1163837268219,25.3420557856667,25.514400081879,25.449407359141,25.6504458273276,23.9132079789289,25.5010713373521,22.7724481733635,25.3901354309969,23.8159832617162,25.3270221188469,22.2235369358777,24.9985582016138,23.6553048979235,24.7822646748814,21.8678546603017,24.7815048092896,784277.499429416,227149.140275429,1011426.63970485,21.,82.2,6.7,26.7,0.7,6.7,6.7,61.0667841564287 
 07/01  11:45:00,18.1,15.2622043036604,74.75,8.85,20.,1.,5.,11.75,0.0,25.2878503999093,25.8933620426587,26.1187871797883,25.3453696760243,25.5178469393369,25.4545283594134,25.6759544250618,23.8960594387258,25.5175978600595,22.7843739719652,25.4217440249449,23.7979112055541,25.3468843361826,22.2370608844399,25.0311688787519,23.6387239479524,24.8028100125752,21.8818677968821,24.7949217252553,784277.499429416,227756.078647909,1012033.57807733,21.,82.2,6.7,26.7,0.7,6.7,6.7,61.0667841564287 
 07/01  11:50:00,18.1333333333333,15.3027581523123,74.8333333333333,8.8,20.,1.,5.,11.8333333333333,0.0,25.2881491070152,25.8943091825599,26.1218899527452,25.3493608156952,25.521555819888,25.4598377551674,25.69989940999,23.8778766774589,25.5331655367076,22.7955616819337,25.451895627723,23.7790149239955,25.3658817833418,22.2499259589775,25.0623699675839,23.6213833439308,24.8225445658784,21.895267161367,24.8086175944131,784277.499429416,228388.849351987,1012666.3487814,21.,82.2,6.7,26.7,0.7,6.7,6.7,61.0667841564287 
 07/01  11:55:00,18.1666666666667,15.3433225813366,74.9166666666667,8.75,20.,1.,5.,11.9166666666667,0.0,25.2891415727398,25.8958520677476,26.1254664720034,25.3538283198909,25.5254252982878,25.4652600541696,25.7225544699915,23.8620944880778,25.5480869193835,22.8080674646067,25.4808459797525,23.7625034949411,25.3843156189327,22.2640785804606,25.0924159005192,23.6062486092069,24.84176457124,21.9099687283508,24.8225114270485,784277.499429416,229025.339414787,1013302.8388442,21.,82.2,6.7,26.7,0.7,6.7,6.7,61.0667841564287 
 07/01  12:00:00,18.2,15.3839149890558,75.,8.7,20.,1.,5.,12.,0.0,25.2905987509246,25.8978314355653,26.1293776850886,25.3586497843708,25.5295566201984,25.470897916719,25.7440432955275,23.8521984023113,25.562531666742,22.8268280867644,25.5087098145184,23.7507661160995,25.4023453910361,22.284136535012,25.1214219487491,23.5957644642145,24.8606276181734,21.9304917454258,24.8367387993862,784277.499429416,229665.273675637,1013942.77310505,21.,82.2,6.7,26.7,0.7,6.7,6.7,61.0667841564287 
 07/01  12:05:00,18.225,15.426721635885,75.1666666666667,8.7,20.8333333333333,1.,5.,12.0833333333333,0.0,25.3902437300591,26.0215946089131,26.252792714475,25.4860952630678,25.5347150888668,25.4774653658089,25.8708465846349,23.9508866825888,25.6863330236658,22.9582818721268,25.6419464980319,23.8472650677848,25.5297005781584,22.4179113972782,25.2578867848428,23.6951728661551,24.9912136464563,22.0656796603536,24.8519914922529,834118.226497604,230321.649010502,1064439.87550811,21.,82.2,6.7,26.7,0.7,6.7,6.7,61.0667841564287 
 07/01  12:10:00,18.25,15.4695613531236,75.3333333333333,8.7,21.6666666666667,1.,5.,12.1666666666667,0.0,25.4547714862623,26.0915985409696,26.3221992870923,25.5558613086074,25.5625812465108,25.506900935671,25.9308106395387,23.9779804410921,25.7445588601494,23.0155772378299,25.7072176919737,23.8717956008259,25.5906188979915,22.475904181031,25.3252222237835,23.7223197556422,25.0535184373444,22.1241386779293,24.8924444144787,834118.226497604,230988.559981836,1065106.78647944,21.,82.2,6.7,26.7,0.7,6.7,6.7,61.0667841564287 
 07/01  12:15:00,18.275,15.5124035493311,75.5,8.7,22.5,1.,5.,12.25,0.0,25.4981071850837,26.1350252433091,26.3654694078656,25.5989786370461,25.5903310422585,25.5352270982058,25.9745333972541,23.9753645428546,25.7659775035821,23.047661598107,25.7565825173696,23.8680158652874,25.6156920648745,22.5093161195356,25.3762023790108,23.721371511809,25.0800518396853,22.1584597275553,24.931845045574,834118.226497604,231662.013114024,1065780.23961163,21.,82.2,6.7,26.7,0.7,6.7,6.7,61.0667841564287 
 07/01  12:20:00,18.3,15.5552535322646,75.6666666666667,8.7,23.3333333333333,1.,5.,12.3333333333333,0.0,25.5282483158223,26.1640554555824,26.3947477212716,25.6283274262305,25.6131036118225,25.5583056059047,26.0079331084551,23.9728271320122,25.7812964356284,23.0789965312949,25.7961497478699,23.8633915578708,25.6344601531448,22.5419794047853,25.4173543242405,23.7186590987447,25.1001722678831,22.1916060877138,24.9663595391394,834118.226497604,232340.704324116,1066458.93082172,21.,82.2,6.7,26.7,0.7,6.7,6.7,61.0667841564287 
 07/01  12:25:00,18.325,15.5981356111428,75.8333333333333,8.7,24.1666666666667,1.,5.,12.4166666666667,0.0,25.5499068526418,26.1850535620916,26.4163376046369,25.6503969046768,25.63173165966,25.577271072547,26.0358350723167,23.9734461684919,25.7972390819694,23.1111880950891,25.8299728701341,23.8616322972051,25.6540655371135,22.5756743353476,25.4527787119676,23.718628187127,25.1211979063366,22.2260673773349,24.9969586635693,834118.226497604,233023.819231988,1067142.04572959,21.,82.2,6.7,26.7,0.7,6.7,6.7,61.0667841564287 
 07/01  12:30:00,18.35,15.641025917175,76.,8.7,25.,1.,5.,12.5,0.0,25.566001908969,26.2013997346242,26.4335523437333,25.6684759899784,25.6475078164079,25.5935231733231,26.0605405397224,23.9754122085015,25.8131848825382,23.143003807252,25.8608458067068,23.8611224278391,25.6737075797824,22.6092167548935,25.485331655175,23.719821286732,25.1423300561278,22.2605316262498,25.0251750356084,834118.226497604,233710.845256408,1067829.07175401,21.,82.2,6.7,26.7,0.7,6.7,6.7,61.0667841564287 
 07/01  12:35:00,18.375,15.6839290648989,76.1666666666667,8.7,25.8333333333333,1.,5.,12.5833333333333,0.0,25.578375125546,26.2149348136427,26.4481813242311,25.6842864372602,25.661253471373,25.6079103885512,26.0755494626721,23.9751378810393,25.8259584387727,23.1687831378467,25.8834185495534,23.858626575449,25.6902285195539,22.63753351201,25.5100531917089,23.7192027897866,25.1604477783096,22.2900842586568,25.0517377000409,834118.226497604,234401.383644108,1068519.61014171,21.,82.2,6.7,26.7,0.7,6.7,6.7,61.0667841564287 
 07/01  12:40:00,18.4,15.7268526814117,76.3333333333333,8.7,26.6666666666667,1.,5.,12.6666666666667,0.0,25.5882168781622,26.2266711313571,26.4611999702799,25.6987346470093,25.673050331341,25.620537476356,26.083992359063,23.9728451765379,25.8359002299655,23.1894850188778,25.8999408284192,23.8542710780694,25.7040506238449,22.6614179943324,25.528907950526,23.7169125069891,25.1759995921133,22.3154295702455,25.0767509571756,834118.226497604,235095.096522691,1069213.3230203,21.,82.2,6.7,26.7,0.7,6.7,6.7,61.0667841564287 
 07/01  12:45:00,18.425,15.7697894608699,76.5,8.7,27.5,1.,5.,12.75,0.0,25.5963132571707,26.2371755023843,26.4731473597147,25.7123061073119,25.6831542903879,25.6316491398346,26.0871449040928,23.969200899277,25.843653458512,23.2066145886118,25.9115564771738,23.848654856089,25.7157935628191,22.6821193366629,25.5430026589403,23.7134515408648,25.1895955334854,22.3377422443572,25.1003639550085,834118.226497604,235791.774295124,1069910.00079273,21.,82.2,6.7,26.7,0.7,6.7,6.7,61.0667841564287 
 07/01  12:50:00,18.45,15.8127379136748,76.6666666666667,8.7,28.3333333333333,1.,5.,12.8333333333333,0.0,25.6031929065379,26.2467739859485,26.4843270694063,25.7252633590109,25.691821275545,25.6414814833695,26.0897493158683,23.9529396094805,25.8381758235867,23.221704060643,25.922794156907,23.8316053357636,25.7149412233383,22.7014631183262,25.5567845261965,23.6989742044574,25.1909915670765,22.35886599511,25.1227590979938,834118.226497604,236491.349661964,1070609.57615957,21.,82.2,6.7,26.7,0.7,6.7,6.7,61.0667841564287 
 07/01  12:55:00,18.475,15.8556996516522,76.8333333333333,8.7,29.1666666666667,1.,5.,12.9166666666667,0.0,25.6092167684829,26.2556504776272,26.4949042883846,25.7377413986257,25.6988901139608,25.6498911852445,26.0885332360041,23.9403504927222,25.8345001058321,23.2392612915296,25.9304964074509,23.8174966797302,25.7155938293453,22.7235754615422,25.5671665059411,23.6871313710126,25.1938312902507,22.3827735183554,25.1437454623525,834118.226497604,237193.74693371,1071311.97343131,21.,82.2,6.7,26.7,0.7,6.7,6.7,61.0667841564287 
 07/01  13:00:00,18.5,15.8986858744308,77.,8.7,30.,1.,5.,13.,0.0,25.6146340717633,26.2639319814406,26.5049895186417,25.7498286304444,25.7051487498997,25.6576145694239,26.083044111042,23.930290660691,25.8328320811609,23.2611353779295,25.9341548234523,23.8058422190773,25.71823280771,22.7502699479317,25.5736144334356,23.6777230659781,25.1986921324792,22.4113857120614,25.164008397103,834118.226497604,237898.862338226,1072017.08883583,21.,82.2,6.7,26.7,0.7,6.7,6.7,61.0667841564287 
 07/01  13:05:00,18.5083333333333,15.9163044261441,77.0833333333333,8.7,30.8333333333333,1.,5.,13.0833333333333,0.0,25.6196159710776,26.2717188887428,26.5146674612324,25.7615946255964,25.7109993613883,25.6650321430946,26.0732071209017,23.91990670936,25.8309700934308,23.2842395985756,25.9336624267993,23.7942370133657,25.72068820092,22.7787797437042,25.5760035159865,23.6683924150298,25.2034322439537,22.4421857340047,25.1837093982645,834118.226497604,238395.675989001,1072513.90248661,21.,82.2,6.7,26.7,0.7,6.7,6.7,61.0667841564287 
 07/01  13:10:00,18.5166666666667,15.9339298505048,77.1666666666667,8.7,31.6666666666667,1.,5.,13.1666666666667,0.0,25.624287532891,26.2772331886842,26.5221936677855,25.7712402500582,25.7164657261753,25.6721597598957,26.059389885729,23.9091124988461,25.8279208134296,23.3112302837396,25.9293561319655,23.7819021584644,25.7222602869797,22.8112649469433,25.5743057796016,23.658558516095,25.207351144261,22.4769184799431,25.2029822278283,834118.226497604,238828.343813286,1072946.57031089,21.,82.2,6.7,26.7,0.7,6.7,6.7,61.0667841564287 
 07/01  13:15:00,18.525,15.9515492786571,77.25,8.7,32.5,1.,5.,13.25,0.0,25.6287343258677,26.283266059549,26.5303050064942,25.7815977509052,25.7214335597378,25.6788552920355,26.039835506604,23.8914471734996,25.8177052910856,23.3431324716204,25.9192061075147,23.7636246440432,25.7163654398282,22.8488397062202,25.5673758053927,23.6420221812914,25.2040314162438,22.5166885719667,25.2216993375709,834118.226497604,239217.936508283,1073336.16300589,21.,82.2,6.7,26.7,0.7,6.7,6.7,61.0667841564287 
 07/01  13:20:00,18.5333333333333,15.9691696188055,77.3333333333333,8.7,33.3333333333333,1.,5.,13.3333333333333,0.0,25.6330169652938,26.289386704833,26.5385455305476,25.7921444330568,25.7258278024688,25.685043521509,26.0187954964911,23.8750872789868,25.8079909771749,23.3865257616464,25.9080965843938,23.7460948525477,25.7112929197724,22.8972634725238,25.5594276612439,23.6265668532067,25.2014818599738,22.5670301990513,25.2397973425863,834118.226497604,239577.732155734,1073695.95865334,21.,82.2,6.7,26.7,0.7,6.7,6.7,61.0667841564287 
 07/01  13:25:00,18.5416666666667,15.9867968949908,77.4166666666667,8.7,34.1666666666667,1.,5.,13.4166666666667,0.0,25.6371785901002,26.2954367475686,26.5467509761159,25.8026996448046,25.7302619560946,25.6913168690053,25.9959822878742,23.8597169470042,25.7990148099025,23.4423946322678,25.8950829279394,23.7294325560466,25.7067640638395,22.9575032866371,25.5495592441679,23.6124503544966,25.1995150235363,22.6288675543105,25.2579197103159,834118.226497604,239916.974412662,1074035.20091027,21.,82.2,6.7,26.7,0.7,6.7,6.7,61.0667841564287 
 07/01  13:30:00,18.55,16.0044252668798,77.5,8.7,35.,1.,5.,13.5,0.0,25.6412549766438,26.3013818384416,26.554891216626,25.8132568617545,25.7350508823649,25.6979558124499,25.9705514476788,23.8439017756937,25.7895569123248,23.5127222656752,25.879411485203,23.7122730738339,25.7011069392829,23.0316261484922,25.5370715436725,23.5973947732719,25.1970260340912,22.7042787688788,25.2763950035308,834118.226497604,240242.065703455,1074360.29220106,21.,82.2,6.7,26.7,0.7,6.7,6.7,61.0667841564287 
 07/01  13:35:00,18.5583333333333,16.0220469110401,77.5833333333333,8.7,35.8333333333333,1.,5.,13.5833333333333,0.0,25.6452637462409,26.3071870352485,26.5629157535099,25.8237390900109,25.7403684369919,25.7051032343158,25.9520216790449,23.8314380976063,25.7834880758883,23.5980984590012,25.8688301391503,23.6981947843102,25.6987589525277,23.119496655982,25.5292917681553,23.5856229912365,25.1970887749713,22.7928277228304,25.2953660367764,834118.226497604,240557.444196958,1074675.67069456,21.,82.2,6.7,26.7,0.7,6.7,6.7,61.0667841564287 
 07/01  13:40:00,18.5666666666667,16.0396877820747,77.6666666666667,8.7,36.6666666666667,1.,5.,13.6666666666667,0.0,25.6492188480269,26.3128736863511,26.5708365512789,25.8341503210453,25.7467278947375,25.7132117505494,25.936529787214,23.8210102667998,25.7797397037923,23.6933101739862,25.8611718489975,23.6860348992505,25.6986346584244,23.2165772827832,25.5243720240061,23.5758486571158,25.1993947192548,22.8901390157413,25.3152737142372,834118.226497604,240866.239603396,1074984.466101,21.,82.2,6.7,26.7,0.7,6.7,6.7,61.0667841564287 
 07/01  13:45:00,18.575,16.057317508749,77.75,8.7,37.5,1.,5.,13.75,0.0,25.6531318808527,26.3184912822807,26.5786967626316,25.8445375082563,25.7541065256974,25.7222653253187,25.9229316883516,23.8115859921669,25.7772893936505,23.7950191528472,25.8548264951533,23.6747912312413,25.6996726531476,23.3200961764107,25.5207147572341,23.5670402161413,25.2029350166987,22.9937978567384,25.3361461343876,834118.226497604,241170.596055372,1075288.82255298,21.,82.2,6.7,26.7,0.7,6.7,6.7,61.0667841564287 
 07/01  13:50:00,18.5833333333333,16.0749472741919,77.8333333333333,8.7,38.3333333333333,1.,5.,13.8333333333333,0.0,25.6570109488689,26.3240864203384,26.5865369302757,25.854944990271,25.7623341311618,25.7320994067813,25.9106847042106,23.8028039398766,25.7756734404716,23.9087051523227,25.8493732862843,23.66412465795,25.7013978306048,23.4349172214769,25.5179111925401,23.5588455644313,25.2072170233122,23.1085412766729,25.3578627551999,834118.226497604,241471.970863524,1075590.19736113,21.,82.2,6.7,26.7,0.7,6.7,6.7,61.0667841564287 
 07/01  13:55:00,18.5916666666667,16.092577832615,77.9166666666667,8.7,39.1666666666667,1.,5.,13.9166666666667,0.0,25.6608615737282,26.3296958341099,26.5943886973454,25.8654078074712,25.7714496851763,25.7427533152975,25.8996092937626,23.7944431286827,25.7746156661338,24.0325027330937,25.8446587312091,23.6538270745226,25.703537246697,23.5595968036082,25.5158192518488,23.5510518750406,25.2119548349623,23.2327927238482,25.3804737495063,834118.226497604,241771.420784374,1075889.64728198,21.,82.2,6.7,26.7,0.7,6.7,6.7,61.0667841564287 
 07/01  14:00:00,18.6,16.1102159062179,78.,8.7,40.,1.,5.,14.,0.0,25.6646870356452,26.3353458854708,26.6022745831416,25.8759517989504,25.7813946555473,25.75418021219,25.8896219171965,23.7863871172541,25.7739631085728,24.1648013144464,25.840586665257,23.6437921142742,25.7059423424971,23.6927327740914,25.5143501669911,23.5435541537071,25.2169969291253,23.3652148193466,25.4039755278604,834118.226497604,242069.667773448,1076187.89427105,21.,82.2,6.7,26.7,0.7,6.7,6.7,61.0667841564287 
 07/01  14:05:00,18.6166666666667,16.0861929979083,77.6666666666667,8.7,39.1666666666667,1.,5.,14.0833333333333,0.0,25.668487949619,26.3410545557892,26.6102103872479,25.8865954845801,25.7920927525506,25.7663146768971,25.8808775309985,23.7786591044705,25.7737513936734,24.3036912467209,25.8373250162612,23.6340559897203,25.7086738475979,23.8326435602535,25.5136826833295,23.5363980783664,25.2224038366633,23.5042033662845,25.4284155874807,834118.226497604,242036.210599454,1076154.43709706,21.,82.2,6.7,26.7,0.7,6.7,6.7,61.0667841564287 
 07/01  14:10:00,18.6333333333333,16.062076008836,77.3333333333333,8.7,38.3333333333333,1.,5.,14.1666666666667,0.0,24.7037616689575,24.9074973997201,25.1122732916171,24.3773995221622,25.753557196271,25.773830136829,24.1696469426408,23.7031880754887,24.2133242963045,24.0153836567371,24.1048636056266,23.5575553074656,24.1542135474833,23.8833694874425,24.0783085199277,23.4641955020257,24.0537050873249,23.5568682546631,25.3926867047421,535073.864088475,330662.622124102,865736.486212577,21.,82.2,8.,24.,0.1,8.,8.,61.0667841564287 
 07/01  14:15:00,18.65,16.037859458036,77.,8.7,37.5,1.,5.,14.25,0.0,24.0661065715672,24.0811520351876,24.2067310752475,24.0178621205516,25.3462507706079,25.3804493804069,24.0118377946257,23.6380777954576,24.012928481322,24.0027049791527,24.0083918464916,23.4889011145265,24.0100214844464,23.9739352834074,24.0059168530895,23.3945449343267,24.0040412423794,23.6428887510451,25.0708584080736,535073.864088475,320296.933176536,855370.797265012,21.,82.2,8.,24.,0.1,8.,8.,61.0667841564287 
 07/01  14:20:00,18.6666666666667,16.0135485968174,76.6666666666667,8.7,36.6666666666667,1.,5.,14.3333333333333,0.0,24.0027036769661,24.0051685461811,24.0125371950907,24.0035721796616,25.015301662358,24.9976911452757,24.0030385271857,23.5713500221824,24.0031669655013,24.0021619054901,24.0030165192794,23.4200684535578,24.0031471850549,24.0011178229626,24.0024552760936,23.341211377377,24.0024188724233,23.7752136994927,24.8779614880951,535073.864088475,303288.58612385,838362.450212325,21.,82.2,8.,24.,0.1,8.,8.,61.0667841564287 
 07/01  14:25:00,18.6833333333333,15.9891369046002,76.3333333333333,8.7,35.8333333333333,1.,5.,14.4166666666667,0.0,24.0022462705421,24.0039942939527,24.0048588577669,24.003181764194,24.9273027280275,24.8848653103609,24.0024691737105,23.5408447434402,24.0026316267769,24.0018663331736,24.0024330327825,23.3893424948206,24.0026072212402,24.0017524984513,24.0021868222477,23.3071240706281,24.0022200436364,23.9002460984359,24.8254061263578,535073.864088475,298583.257577789,833657.121666264,21.,82.2,8.,24.,0.1,8.,8.,61.0667841564287 
 07/01  14:30:00,18.7,15.9646358626856,76.,8.7,35.,1.,5.,14.5,0.0,24.0020716834611,24.0034776084246,24.003649624001,24.0028945169983,24.8831912781787,24.8319403882629,24.0021569921557,23.5054508323591,24.0023164677491,24.0017448835932,24.0021086784718,23.3526155242974,24.0022865649255,24.0017549497512,24.0019930550723,23.272474323401,24.0020541998466,23.9885717487346,24.7970026839549,535073.864088475,296145.935690451,831219.799778926,21.,82.2,8.,24.,0.1,8.,8.,61.0667841564287 
 07/01  14:35:00,18.7166666666667,15.9400342544599,75.6666666666667,8.7,34.1666666666667,1.,5.,14.5833333333333,0.0,24.0019288730677,24.0031208056649,24.0031747799696,24.002677760629,24.8580236109587,24.8032450714152,24.0019602317659,23.4737543619759,24.0021056955064,24.0016556010623,24.0019126104768,23.3181877317429,24.0020757874374,24.0016881080906,24.0018639136874,23.2419745944826,24.0019352856928,23.9998545796696,24.778184661563,535073.864088475,293420.660408056,828494.524496531,21.,82.2,8.,24.,0.1,8.,8.,61.0667841564287 
 07/01  14:40:00,18.7333333333333,15.9153308534684,75.3333333333333,8.7,33.3333333333333,1.,5.,14.6666666666667,0.0,24.0018084855222,24.0028520165491,24.0028589503021,24.0025120169236,24.8424560272525,24.7860190079556,24.0018289197851,23.4462353294508,24.0019571841841,24.0015901433292,24.0017841997251,23.2874408329,24.0019294037715,24.0016276847219,24.0017767967976,23.215290561272,24.0018510050735,24.0013443788111,24.763343544911,535073.864088475,290737.731311825,825811.5954003,21.,82.2,8.,24.,0.1,8.,8.,61.0667841564287 
 07/01  14:45:00,18.75,15.8905375368625,75.,8.7,32.5,1.,5.,14.75,0.0,24.0017034169029,24.0026451078324,24.0026233317243,24.0023818652949,24.832313437509,24.7749872736784,24.0017409827713,23.4221430844944,24.0018511737959,24.0015451048779,24.0016985623497,23.2598971972127,24.0018251286539,24.0015826183589,24.0017147031703,23.1916725869813,24.0017883953074,24.0015419904843,24.7513524589464,535073.864088475,288145.968154572,823219.832243047,21.,82.2,8.,24.,0.1,8.,8.,61.0667841564287 
 07/01  14:50:00,18.7666666666667,15.8656427039204,74.6666666666667,8.7,31.6666666666667,1.,5.,14.8333333333333,0.0,24.0016133465257,24.0024834826683,24.0024429981818,24.0022785991263,24.8256446294977,24.7677807754201,24.0016837446328,23.4003904395017,24.0017740225173,24.0015065551442,24.0016383134155,23.2345496749909,24.0017493683852,24.0015420976498,24.0016677966507,23.1700436060582,24.0017407424021,24.001554644311,24.7419903799927,535073.864088475,285553.125944689,820626.990033165,21.,82.2,8.,24.,0.1,8.,8.,61.0667841564287 
 07/01  14:55:00,18.7833333333333,15.8406456298035,74.3333333333333,8.7,30.8333333333333,1.,5.,14.9166666666667,0.0,24.0015355510489,24.0023559802577,24.0023033125908,24.0021961131258,24.8209381184904,24.7627589970089,24.0016287396591,23.381095841956,24.0017171144971,24.0014809382382,24.0015984042157,23.2116093523994,24.0016935027384,24.0015138140079,24.0016349366947,23.1504232227044,24.0017042070266,24.001545245175,24.7343152138131,535073.864088475,283100.080814803,818173.944903278,21.,82.2,8.,24.,0.1,8.,8.,61.0667841564287 
 07/01  15:00:00,18.8,15.8155521813276,74.,8.7,30.,1.,5.,15.,0.0,24.0014680375894,24.0022556415809,24.0021953592364,24.0021304867645,24.8175642781136,24.7592047323942,24.0015952780273,23.364023847238,24.0016764258242,24.0014633284696,24.0015741101001,23.1909473342143,24.0016533772415,24.0014931864587,24.0016121097183,23.1326696324519,24.0016768875308,24.0015325505079,24.7282443405048,535073.864088475,280761.209856283,815835.073944758,21.,82.2,8.,24.,0.1,8.,8.,61.0667841564287 
 07/01  15:05:00,18.8,15.8054418608167,73.9166666666667,8.65833333333333,30.,1.,5.,15.0833333333333,0.0,24.0014069590449,24.0021727268024,24.002107557072,24.0020748312452,24.8151367166773,24.7566779183467,24.0015687830494,23.3485884607128,24.0016430067782,24.0014431079245,24.0015521158749,23.1719762050827,24.0016200323156,24.0014697486411,24.0015912939947,23.1162899065254,24.0016525776924,24.0015126708899,24.7231466793427,583962.655297266,278707.493218256,862670.148515522,21.,82.2,8.,24.,0.1,8.,8.,61.0667841564287 
 07/01  15:10:00,18.8,15.7953275337361,73.8333333333333,8.61666666666667,30.,1.,5.,15.1666666666667,0.0,24.4805546336562,24.699121652717,24.7984940063146,24.5867485960197,24.9296234772156,24.8753432577054,24.64393225836,23.4089256984636,24.6239984460591,24.4510291892705,24.6440155510004,23.2289677040822,24.6072045133475,24.2918329246991,24.5327425951641,23.1747894557734,24.4365168846537,24.1335835060527,24.8028611802188,883007.017706395,252926.044578006,1135933.0622844,21.,82.2,6.7,26.7,0.7,6.7,6.7,61.0667841564287 
 07/01  15:15:00,18.8,15.7852157770839,73.75,8.575,30.,1.,5.,15.25,0.0,24.8881280360088,25.2316112593507,25.3931107580314,25.0266522309722,25.09460827196,25.0494846059083,25.0300137635887,23.4531826705324,25.0128411473492,24.6257409295349,25.0177222087882,23.2689327198121,24.9804042574059,24.40188709145,24.8444995399009,23.2171721777714,24.7102774818174,24.1761954931928,24.930453311213,883007.017706395,246117.048020288,1129124.06572668,21.,82.2,6.7,26.7,0.7,6.7,6.7,61.0667841564287 
 07/01  15:20:00,18.8,15.775099815871,73.6666666666667,8.53333333333333,30.,1.,5.,15.3333333333333,0.0,25.1796723844982,25.5834542410081,25.776713522897,25.3088985608055,25.2714273414599,25.2377588632621,25.2271535426013,23.4810289557139,25.2237975842726,24.6523044146237,25.2019869987582,23.2921495134609,25.1796140224919,24.4130852986233,24.9995876035005,23.2426763366629,24.85969760544,24.1622281549793,25.0737105918253,883007.017706395,244252.18717749,1127259.20488388,21.,82.2,6.7,26.7,0.7,6.7,6.7,61.0667841564287 
 07/01  15:25:00,18.8,15.7649730168902,73.5833333333333,8.49166666666667,30.,1.,5.,15.4166666666667,0.0,25.3139195416121,25.743323150374,25.9463507988651,25.4335752341114,25.378459496319,25.3520016495194,25.3028853452993,23.5004835485592,25.3158036632208,24.5892731497787,25.270885285355,23.307908660621,25.2654052051181,24.3551282707639,25.0583655607412,23.2595575761396,24.9272283363316,24.096907163489,25.1626961114871,883007.017706395,241834.629279183,1124841.64698558,21.,82.2,6.7,26.7,0.7,6.7,6.7,61.0667841564287 
 07/01  15:30:00,18.8,15.75484909568,73.5,8.45,30.,1.,5.,15.5,0.0,25.4023601423908,25.849924776055,26.0567545441541,25.5155825796963,25.4599503977169,25.4390654125685,25.3525494739126,23.5174641003895,25.3799497070556,24.518652373978,25.3154232395919,23.3216593823864,25.324984496916,24.2932963702509,25.0968632605226,23.2741306523202,24.9759264692669,24.0308955677458,25.2329781140035,883007.017706395,240105.122569975,1123112.14027637,21.,82.2,6.7,26.7,0.7,6.7,6.7,61.0667841564287 
